Judge,Cluster,Week,Session Number,Position,Brew,Temp.x,TDS.x,PE.x,Dose,Setting,Grind,Empty Carafe,Full Carafe,Brew Mass,TDS__1,Percent Extraction,pH,Initial NaOH,Final NaOH,Titration pH,Volume,Brew Temperature,Pour Temp,90Sec Temp,Liking,Temp,Flavor.intensity,Acidity,Mouthfeel,Tea.floral,Fruit,Citrus,Green.veg,Paper.wood,Burnt,Cereal,Nutty,Dark.chocolate,Caramel,Bitter,Astringent,Roasted,Sour,Thick.viscous,Sweet,Rubber,Purchase.intent
103,2,1,5,7,93-1.25-16,High,Medium,Low,215.3,5SM,5,1792.3,4583.2,2790.9,1.31,16.98132373,4.94,8.8,15.2,8.2,6.4,85.4,73.9,66.8,4,3,4,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
103,2,3,17,7,93-1.25-20,High,Medium,Medium,176.1,1SM,3,1789.4,4544,2754.6,1.36,21.27345826,5.08,15,20.6,8.19,5.6,84.8,69.2,64.7,6,4,3,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
103,2,2,11,1,93-1.25-24,High,Medium,High,150,14SM,3,1794.9,4626.9,2832,1.21,22.8448,5.12,4.9,9.8,8.2,4.9,84.5,73.2,67.6,4,5,3,2,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
103,2,2,11,8,93-1.5-16,High,High,Low,265,6LG,5,1800.2,4585,2784.8,1.57,16.49862642,5.02,10,17.1,8.19,7.1,84.8,71.4,64,3,5,4,4,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1
103,2,1,5,6,93-1.5-20,High,High,Medium,207.6,4SM,4,1786.1,4530.7,2744.6,1.48,19.56651252,5.02,7.5,14.4,8.2,6.9,83.1,71.9,66.4,7,3,4,2,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3
103,2,1,5,2,93-1.5-24,High,High,High,176.1,4LG,3,1783.3,4530.2,2746.9,1.5,23.39778535,5.05,2.2,8.7,8.22,6.5,82.4,72.2,65.8,6,4,4,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
104,1,3,17,3,87-1.0-16,Low,Low,Low,176.1,1SM,5,1773.8,4648.9,2875.1,1.04,16.97957978,5.03,6,10.8,8.19,4.8,80.6,70.1,64.3,6,3,2,3,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,4
104,1,2,11,5,87-1.0-20,Low,Low,Medium,145,6LG,3,1764.6,4571.4,2806.8,1.005,19.45402759,5.11,1,5.4,8.21,4.4,81.9,70.6,65.8,6,3,3,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3
104,1,3,17,6,87-1.0-24,Low,Low,High,119,4LG,3,1794.7,4670.8,2876.1,1.02,24.65228571,5.08,16.6,20.8,8.2,4.2,78.4,66.9,61.3,2,3,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
104,1,2,11,6,87-1.25-16,Low,Medium,Low,215.3,12LG,5,1779.2,4556.7,2777.5,1.3,16.77078495,5.06,10.5,16.5,8.19,6,80.6,68.1,62.9,4,3,2,1,2,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,2
104,1,3,17,4,87-1.25-20,Low,Medium,Medium,176.1,12LG,3,1784.3,4665.3,2881,1.31,21.43162976,5.08,0.4,5.9,8.21,5.5,80.3,69.1,65,7,3,3,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4
104,1,2,11,1,87-1.25-24,Low,Medium,High,150,13SM,4,1795.4,4707.4,2912,1.255,24.36373333,5.12,16.7,22.1,8.21,5.4,78,66.5,62,8,3,3,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4
104,1,1,5,6,87-1.5-16,Low,High,Low,252.7,5LG,5,1799,4586.6,2787.6,1.5,16.54689355,4.97,15.4,22.9,8.19,7.5,79.6,69.2,65.2,7,3,3,3,3,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,4
104,1,1,5,9,87-1.5-20,Low,High,Medium,207.6,5LG,3,1777.3,4570.9,2793.6,1.44,19.37757225,5.04,14.7,21.3,8.19,6.6,80.1,71,65.4,5,3,4,4,3,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,3
104,1,3,17,5,87-1.5-24,Low,High,High,176.1,4LG,3,1800.9,4602.1,2801.2,1.42,22.58775696,5,10.1,16.5,8.2,6.4,79.2,66.8,62.3,4,3,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
104,1,1,5,7,90-1.0-16,Medium,Low,Low,176.1,6LG,5,1806,4697,2891,1,16.41680863,5,0.5,5.4,8.22,4.9,82.8,72.8,67.2,5,3,2,2,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3
104,1,1,5,4,90-1.0-20,Medium,Low,Medium,145,6LG,3,1770.6,4657.5,2886.9,1.07,21.30333103,5.12,2.6,7.2,8.21,4.6,83.6,71.5,65.5,5,3,2,2,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,2
104,1,3,17,10,90-1.0-24,Medium,Low,High,121.1,14SM,3,1780,4669.7,2889.7,0.94,22.43037159,5.09,11,14.9,8.21,3.9,82,69.8,63.6,7,3,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4
104,1,2,11,10,90-1.25-16,Medium,Medium,Low,215.3,5SM,5,1779.1,4610.5,2831.4,1.235,16.24142592,5.03,5.6,11.4,8.19,5.8,82.5,71.5,63.3,4,3,2,3,2,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2
104,1,1,5,1,90-1.25-20,Medium,Medium,Medium,176.1,12LG,3,1764.1,4598.6,2834.5,1.32,21.24667802,5.08,11.1,17.1,8.19,6,82.8,72.3,65.7,7,4,3,3,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4
104,1,2,11,4,90-1.25-24,Medium,Medium,High,149,4LG,3,1780.2,4640.8,2860.6,1.245,23.90232886,5.08,11.6,17,8.2,5.4,81.4,71.7,65.4,5,3,2,2,3,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,2
104,1,3,17,2,90-1.5-16,Medium,High,Low,252.7,5LG,5,1763.3,4576.1,2812.8,1.55,17.25302731,4.95,0.4,7.9,8.2,7.5,81.3,71.5,66,3,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
104,1,2,11,9,90-1.5-20,Medium,High,Medium,207.6,5LG,3,1788.1,4578.1,2790,1.495,20.09176301,5.06,3.4,10.1,8.2,6.7,82.1,69.7,64.1,7,3,3,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4
104,1,3,17,1,90-1.5-24,Medium,High,High,176.1,4LG,3,1795.4,4628.7,2833.3,1.56,25.09908007,5,12.6,19.4,8.19,6.8,81.2,70.2,63.9,7,3,3,2,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4
104,1,3,17,8,93-1.0-16,High,Low,Low,176.1,2SM,5,1780.2,4591.3,2811.1,1.03,16.44198183,5.02,8,12.5,8.2,4.5,86.3,73.2,65.3,6,3,2,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4
104,1,3,17,7,93-1.0-20,High,Low,Medium,140.3,3LG,3,1773.2,4627.4,2854.2,1.02,20.75042053,4.97,0.5,5.3,8.21,4.8,86.7,72.7,64.1,3,3,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
104,1,2,11,3,93-1.0-24,High,Low,High,120,4LG,3,1774.2,4641.6,2867.4,1.025,24.492375,5.13,17.1,21.3,8.18,4.2,82.5,68.4,63.1,3,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
104,1,1,5,8,93-1.25-16,High,Medium,Low,215.3,5SM,5,1792.3,4583.2,2790.9,1.31,16.98132373,4.94,8.8,15.2,8.2,6.4,85.4,73.9,66.8,8,3,3,3,3,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,5
104,1,3,17,9,93-1.25-20,High,Medium,Medium,176.1,1SM,3,1789.4,4544,2754.6,1.36,21.27345826,5.08,15,20.6,8.19,5.6,84.8,69.2,64.7,7,3,3,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,5
104,1,2,11,8,93-1.25-24,High,Medium,High,150,14SM,3,1794.9,4626.9,2832,1.21,22.8448,5.12,4.9,9.8,8.2,4.9,84.5,73.2,67.6,4,3,3,3,3,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,3
104,1,2,11,2,93-1.5-16,High,High,Low,265,6LG,5,1800.2,4585,2784.8,1.57,16.49862642,5.02,10,17.1,8.19,7.1,84.8,71.4,64,7,3,2,4,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4
104,1,1,5,5,93-1.5-20,High,High,Medium,207.6,4SM,4,1786.1,4530.7,2744.6,1.48,19.56651252,5.02,7.5,14.4,8.2,6.9,83.1,71.9,66.4,5,4,4,2,3,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,2
104,1,1,5,2,93-1.5-24,High,High,High,176.1,4LG,3,1783.3,4530.2,2746.9,1.5,23.39778535,5.05,2.2,8.7,8.22,6.5,82.4,72.2,65.8,8,3,3,3,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5
105,2,3,18,4,87-1.0-16,Low,Low,Low,176.1,1SM,5,1773.2,4652.4,2879.2,1.03,16.84029529,4.98,13.7,18.6,8.19,4.9,80.2,70.2,64.5,3,3,3,1,3,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2
105,2,2,12,3,87-1.0-20,Low,Low,Medium,145,6LG,3,1764.7,4671,2906.3,1,20.04344828,5.08,4.5,8.9,8.19,4.4,84.1,71.2,65.5,6,3,2,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
105,2,3,18,2,87-1.0-24,Low,Low,High,119,4LG,3,1794.3,4733,2938.7,0.94,23.2132605,5.03,13.3,17.4,8.2,4.1,79.5,69.4,62.7,1,1,1,3,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
105,2,2,12,1,87-1.25-16,Low,Medium,Low,215.3,12LG,5,1776.1,4567.9,2791.8,1.31,16.98679981,4.97,8.2,14.4,8.19,6.2,79.2,66.4,62.2,8,3,3,4,4,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,4
105,2,3,18,8,87-1.25-20,Low,Medium,Medium,176.1,12LG,3,1784.1,4604.7,2820.6,1.3,20.82214651,5.05,7.3,13.1,8.2,5.8,80.7,69.3,63.4,7,2,2,3,3,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,5
105,2,2,12,2,87-1.25-24,Low,Medium,High,150,13SM,4,1793.5,4638,2844.5,1.295,24.55751667,5,14.3,19.9,8.22,5.6,78.5,69.9,64.4,3,3,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
105,2,1,6,9,87-1.5-16,Low,High,Low,252.7,5LG,5,1799.2,4599.2,2800,1.51,16.73130194,5.04,5.3,12.6,8.2,7.3,80.4,70.6,64.9,7,3,3,3,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4
105,2,1,6,5,87-1.5-20,Low,High,Medium,207.6,5LG,3,1777.6,4570.6,2793,1.46,19.64248555,5.05,12.9,19.6,8.19,6.7,80.2,68.1,61.8,1,1,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
105,2,3,18,3,87-1.5-24,Low,High,High,176.1,4LG,3,1800.9,4595.9,2795,1.47,23.33134583,5.02,0.4,7.1,8.2,6.7,78.7,67.4,59.2,9,2,3,3,3,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,5
105,2,1,6,3,90-1.0-16,Medium,Low,Low,176.1,6LG,5,1806.9,4700.8,2893.9,1.01,16.59760931,5.1,19.6,24.4,8.19,4.8,82.2,70.6,63.5,7,3,2,4,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2
105,2,1,6,4,90-1.0-20,Medium,Low,Medium,145,6LG,3,1770.9,4638,2867.1,1.07,21.15722069,5.12,0.3,5,8.22,4.7,84.2,72.9,66,9,3,3,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5
105,2,3,18,10,90-1.0-24,Medium,Low,High,121.1,14SM,3,1780.3,4684.5,2904.2,0.95,22.78274154,5.03,15,19.1,8.23,4.1,81.5,69.8,65.4,6,3,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
105,2,2,12,4,90-1.25-16,Medium,Medium,Low,215.3,5SM,5,1779.2,4615.6,2836.4,1.26,16.59946122,5.02,7.5,13.2,8.2,5.7,82.6,71.8,63.3,2,3,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
105,2,1,6,8,90-1.25-20,Medium,Medium,Medium,176.1,12LG,3,1763.7,4594.8,2831.1,1.31,21.06042589,5.1,12.8,18.4,8.21,5.6,82.5,71.4,64.9,7,3,2,4,3,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,5
105,2,2,12,5,90-1.25-24,Medium,Medium,High,149,4LG,3,1782.7,4640.4,2857.7,1.295,24.83705705,5.04,0,5.9,8.21,5.9,82,70.9,63.2,7,3,3,3,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
105,2,3,18,9,90-1.5-16,Medium,High,Low,252.7,5LG,5,1764.4,4568.1,2803.7,1.57,17.41910962,4.97,1.4,8.6,8.2,7.2,81.8,72.4,63.3,5,3,3,5,3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2
105,2,2,12,6,90-1.5-20,Medium,High,Medium,207.6,5LG,3,1787.9,4560.2,2772.3,1.52,20.29815029,5.01,0.2,7.4,8.21,7.2,82.6,68.8,61.7,6,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,5
105,2,3,18,5,90-1.5-24,Medium,High,High,176.1,4LG,3,1795.8,4612,2816.2,1.4,22.38886996,5.01,8.8,15,8.19,6.2,80.3,69.9,65.1,9,3,3,3,3,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,5
105,2,3,18,1,93-1.0-16,High,Low,Low,176.1,2SM,5,1774.7,4606.7,2832,1.01,16.24258944,4.99,3.7,8.4,8.2,4.7,86.7,72.8,66.5,7,3,3,3,3,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,5
105,2,3,18,7,93-1.0-20,High,Low,Medium,140.3,3LG,3,1772.8,4587.6,2814.8,1.03,20.66460442,5.02,8.6,13.2,8.21,4.6,85.4,74.9,68.9,8,3,3,3,3,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,5
105,2,2,12,7,93-1.0-24,High,Low,High,120,4LG,3,1771.9,4599.1,2827.2,1.055,24.8558,5.07,6,10.9,8.21,4.9,82.6,69.5,64.5,9,3,3,3,3,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,5
105,2,1,6,7,93-1.25-16,High,Medium,Low,215.3,5SM,5,1792.3,4543.6,2751.3,1.32,16.86816535,5.04,6.5,12.7,8.2,6.2,84.8,71.8,65.5,4,3,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
105,2,3,18,6,93-1.25-20,High,Medium,Medium,176.1,1SM,3,1786.8,4580,2793.2,1.32,20.93710392,4.98,19.3,25.2,8.2,5.9,84.1,71.8,65.1,6,3,4,4,3,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2
105,2,2,12,8,93-1.25-24,High,Medium,High,150,14SM,3,1791.9,4604.3,2812.4,1.185,22.21796,5.06,11,16.1,8.19,5.1,84.5,72.8,65.6,5,2,2,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
105,2,2,12,9,93-1.5-16,High,High,Low,265,6LG,5,1800.1,4535.6,2735.5,1.6,16.51622642,5.04,16.2,23.8,8.2,7.6,84.8,73.9,66.7,6,3,4,2,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,5
105,2,1,6,2,93-1.5-20,High,High,Medium,207.6,4SM,4,1787.5,4517.4,2729.9,1.51,19.85620906,5.07,18.5,25.1,8.2,6.6,84.7,70.6,63.6,5,3,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
105,2,1,6,6,93-1.5-24,High,High,High,176.1,4LG,3,1782.9,4573,2790.1,1.48,23.44888132,5.04,11,17.6,8.19,6.6,83.6,71,64.3,4,3,1,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
106,2,3,18,6,87-1.0-16,Low,Low,Low,176.1,1SM,5,1773.2,4652.4,2879.2,1.03,16.84029529,4.98,13.7,18.6,8.19,4.9,80.2,70.2,64.5,8,4,3,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
106,2,2,11,10,87-1.0-20,Low,Low,Medium,145,6LG,3,1764.6,4571.4,2806.8,1.005,19.45402759,5.11,1,5.4,8.21,4.4,81.9,70.6,65.8,8,3,2,3,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,4
106,2,3,18,3,87-1.0-24,Low,Low,High,119,4LG,3,1794.3,4733,2938.7,0.94,23.2132605,5.03,13.3,17.4,8.2,4.1,79.5,69.4,62.7,7,3,3,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4
106,2,2,11,2,87-1.25-16,Low,Medium,Low,215.3,12LG,5,1779.2,4556.7,2777.5,1.3,16.77078495,5.06,10.5,16.5,8.19,6,80.6,68.1,62.9,4,3,3,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
106,2,3,18,5,87-1.25-20,Low,Medium,Medium,176.1,12LG,3,1784.1,4604.7,2820.6,1.3,20.82214651,5.05,7.3,13.1,8.2,5.8,80.7,69.3,63.4,6,3,2,4,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
106,2,2,11,1,87-1.25-24,Low,Medium,High,150,13SM,4,1795.4,4707.4,2912,1.255,24.36373333,5.12,16.7,22.1,8.21,5.4,78,66.5,62,6,3,1,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
106,2,1,2,4,87-1.5-16,Low,High,Low,252.7,5LG,5,1805.2,4604.1,2798.9,1.5,16.61396913,5.08,6.5,13.4,8.2,6.9,78,67.8,63.2,3,3,2,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
106,2,1,2,2,87-1.5-20,Low,High,Medium,207.6,5LG,3,1781.4,4568.1,2786.7,1.46,19.59817919,5.09,3.2,9.7,8.19,6.5,80.4,62.3,57,4,4,3,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
106,2,3,18,4,87-1.5-24,Low,High,High,176.1,4LG,3,1800.9,4595.9,2795,1.47,23.33134583,5.02,0.4,7.1,8.2,6.7,78.7,67.4,59.2,4,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
106,2,1,2,5,90-1.0-16,Medium,Low,Low,176.1,6LG,5,1810.1,4663.4,2853.3,1.01,16.36475298,5.12,9.9,14.3,8.2,4.4,83.2,68.1,62.2,7,4,3,3,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4
106,2,1,2,7,90-1.0-20,Medium,Low,Medium,145,6LG,3,1773.7,4640.8,2867.1,1.05,20.76175862,5.15,19.9,24.4,8.19,4.5,83.7,67.2,62.6,6,2,2,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,4
106,2,3,18,9,90-1.0-24,Medium,Low,High,121.1,14SM,3,1780.3,4684.5,2904.2,0.95,22.78274154,5.03,15,19.1,8.23,4.1,81.5,69.8,65.4,8,3,2,3,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4
106,2,2,11,9,90-1.25-16,Medium,Medium,Low,215.3,5SM,5,1779.1,4610.5,2831.4,1.235,16.24142592,5.03,5.6,11.4,8.19,5.8,82.5,71.5,63.3,5,3,3,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
106,2,1,2,3,90-1.25-20,Medium,Medium,Medium,176.1,12LG,3,1764.7,4586.6,2821.9,1.33,21.31247587,5.12,14.5,19.8,8.21,5.3,78.6,67,63.4,6,3,2,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3
106,2,2,11,8,90-1.25-24,Medium,Medium,High,149,4LG,3,1780.2,4640.8,2860.6,1.245,23.90232886,5.08,11.6,17,8.2,5.4,81.4,71.7,65.4,5,4,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
106,2,3,18,7,90-1.5-16,Medium,High,Low,252.7,5LG,5,1764.4,4568.1,2803.7,1.57,17.41910962,4.97,1.4,8.6,8.2,7.2,81.8,72.4,63.3,6,3,3,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
106,2,2,11,7,90-1.5-20,Medium,High,Medium,207.6,5LG,3,1788.1,4578.1,2790,1.495,20.09176301,5.06,3.4,10.1,8.2,6.7,82.1,69.7,64.1,7,2,3,3,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
106,2,3,18,8,90-1.5-24,Medium,High,High,176.1,4LG,3,1795.8,4612,2816.2,1.4,22.38886996,5.01,8.8,15,8.19,6.2,80.3,69.9,65.1,6,3,3,3,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4
106,2,3,18,1,93-1.0-16,High,Low,Low,176.1,2SM,5,1774.7,4606.7,2832,1.01,16.24258944,4.99,3.7,8.4,8.2,4.7,86.7,72.8,66.5,3,4,2,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
106,2,3,18,2,93-1.0-20,High,Low,Medium,140.3,3LG,3,1772.8,4587.6,2814.8,1.03,20.66460442,5.02,8.6,13.2,8.21,4.6,85.4,74.9,68.9,4,4,2,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
106,2,2,11,6,93-1.0-24,High,Low,High,120,4LG,3,1774.2,4641.6,2867.4,1.025,24.492375,5.13,17.1,21.3,8.18,4.2,82.5,68.4,63.1,8,3,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4
106,2,1,2,8,93-1.25-16,High,Medium,Low,215.3,5SM,5,1799.8,4646.5,2846.7,1.28,16.92418021,5.08,8.3,14.2,8.18,5.9,80.3,67.9,62.8,3,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
106,2,3,18,10,93-1.25-20,High,Medium,Medium,176.1,1SM,3,1786.8,4580,2793.2,1.32,20.93710392,4.98,19.3,25.2,8.2,5.9,84.1,71.8,65.1,7,4,3,4,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
106,2,2,11,5,93-1.25-24,High,Medium,High,150,14SM,3,1794.9,4626.9,2832,1.21,22.8448,5.12,4.9,9.8,8.2,4.9,84.5,73.2,67.6,8,3,2,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4
106,2,2,11,4,93-1.5-16,High,High,Low,265,6LG,5,1800.2,4585,2784.8,1.57,16.49862642,5.02,10,17.1,8.19,7.1,84.8,71.4,64,4,4,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
106,2,1,2,1,93-1.5-20,High,High,Medium,207.6,4SM,4,1788.2,4543.7,2755.5,1.58,20.97153179,5.09,1.3,8.2,8.19,6.9,84.3,63.4,60.6,4,3,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
106,2,1,2,6,93-1.5-24,High,High,High,176.1,4LG,3,1785.6,4603.4,2817.8,2.29,36.6426008,5.05,14.4,24.6,8.21,10.2,84,70,62.2,7,3,3,2,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
107,2,3,18,7,87-1.0-16,Low,Low,Low,176.1,1SM,5,1773.2,4652.4,2879.2,1.03,16.84029529,4.98,13.7,18.6,8.19,4.9,80.2,70.2,64.5,4,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
107,2,2,9,10,87-1.0-20,Low,Low,Medium,145,6LG,3,1763.1,4632.1,2869,1.04,20.57765517,5.06,8,12.4,8.2,4.4,81.6,71,64.2,7,3,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
107,2,3,18,4,87-1.0-24,Low,Low,High,119,4LG,3,1794.3,4733,2938.7,0.94,23.2132605,5.03,13.3,17.4,8.2,4.1,79.5,69.4,62.7,4,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
107,2,2,9,4,87-1.25-16,Low,Medium,Low,215.3,12LG,5,1771.2,4565.9,2794.7,1.32,17.13424988,5.02,17.7,23.7,8.19,6,79.7,66.5,60.9,6,3,3,3,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4
107,2,3,18,6,87-1.25-20,Low,Medium,Medium,176.1,12LG,3,1784.1,4604.7,2820.6,1.3,20.82214651,5.05,7.3,13.1,8.2,5.8,80.7,69.3,63.4,6,3,3,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3
107,2,2,9,2,87-1.25-24,Low,Medium,High,150,13SM,4,1792.4,4690.1,2897.7,1.22,23.56796,5.03,2.6,7.8,8.2,5.2,77.9,67.2,62.6,6,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
107,2,1,5,7,87-1.5-16,Low,High,Low,252.7,5LG,5,1799,4586.6,2787.6,1.5,16.54689355,4.97,15.4,22.9,8.19,7.5,79.6,69.2,65.2,7,4,3,4,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
107,2,1,5,9,87-1.5-20,Low,High,Medium,207.6,5LG,3,1777.3,4570.9,2793.6,1.44,19.37757225,5.04,14.7,21.3,8.19,6.6,80.1,71,65.4,9,3,3,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5
107,2,3,18,5,87-1.5-24,Low,High,High,176.1,4LG,3,1800.9,4595.9,2795,1.47,23.33134583,5.02,0.4,7.1,8.2,6.7,78.7,67.4,59.2,6,3,3,3,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
107,2,1,5,5,90-1.0-16,Medium,Low,Low,176.1,6LG,5,1806,4697,2891,1,16.41680863,5,0.5,5.4,8.22,4.9,82.8,72.8,67.2,8,2,3,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5
107,2,1,5,6,90-1.0-20,Medium,Low,Medium,145,6LG,3,1770.6,4657.5,2886.9,1.07,21.30333103,5.12,2.6,7.2,8.21,4.6,83.6,71.5,65.5,5,3,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
107,2,3,18,10,90-1.0-24,Medium,Low,High,121.1,14SM,3,1780.3,4684.5,2904.2,0.95,22.78274154,5.03,15,19.1,8.23,4.1,81.5,69.8,65.4,4,3,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
